producer_name,phone,latitude,longitude,website,country,city,zipCode,addressLines,designation_name,color,variety_name
Domaine de Pied Flond,02 41 59 92 36,47.2163743,-0.5126621,http://www.piedflond.fr/,France,Terranjou,49540,Gourdon Franck Earl,Saumur Brut ,rosé,Cabernet Franc
Domaine de Pied Flond,02 41 59 92 36,47.2163743,-0.5126621,http://www.piedflond.fr/,France,Terranjou,49540,Gourdon Franck Earl,Saumur Brut ,mousseux,Sauvignon
Domaine de Pied Flond,02 41 59 92 36,47.2163743,-0.5126621,http://www.piedflond.fr/,France,Terranjou,49540,Gourdon Franck Earl,Saumur Brut ,mousseux,Chenin
Domaine de Pied Flond,02 41 59 92 36,47.2163743,-0.5126621,http://www.piedflond.fr/,France,Terranjou,49540,Gourdon Franck Earl,Coteau du Layon,blanc,Chenin
Domaine de Pied Flond,02 41 59 92 36,47.2163743,-0.5126621,http://www.piedflond.fr/,France,Terranjou,49540,Gourdon Franck Earl,Anjou,mousseux,Chenin
Domaine de Pied Flond,02 41 59 92 36,47.2163743,-0.5126621,http://www.piedflond.fr/,France,Terranjou,49540,Gourdon Franck Earl,Anjou,rosé,Cabernet Sauvignon
Domaine de Pied Flond,02 41 59 92 36,47.2163743,-0.5126621,http://www.piedflond.fr/,France,Terranjou,49540,Gourdon Franck Earl,Anjou,rosé,Cabernet Franc
Domaine de Pied Flond,02 41 59 92 36,47.2163743,-0.5126621,http://www.piedflond.fr/,France,Terranjou,49540,Gourdon Franck Earl,Anjou,rouge,Cabernet Sauvignon
Domaine de Pied Flond,02 41 59 92 36,47.2163743,-0.5126621,http://www.piedflond.fr/,France,Terranjou,49540,Gourdon Franck Earl,Anjou,blanc,Chenin
Domaine de Pied Flond,02 41 59 92 36,47.2163743,-0.5126621,http://www.piedflond.fr/,France,Terranjou,49540,Gourdon Franck Earl,Anjou,rouge,Cabernet Franc
Château du Breuil ,02 41 78 32 54,47.3275953,-0.6291629,https://chateaudubreuil.eu/rubrique/vins.php,France,Beaulieu-sur-Layon,49750,4 Route de Rochefort,Savennières,blanc,Chenin
Château du Breuil ,02 41 78 32 54,47.3275953,-0.6291629,https://chateaudubreuil.eu/rubrique/vins.php,France,Beaulieu-sur-Layon,49750,4 Route de Rochefort,Coteau du Layon,blanc,Chenin
Château du Breuil ,02 41 78 32 54,47.3275953,-0.6291629,https://chateaudubreuil.eu/rubrique/vins.php,France,Beaulieu-sur-Layon,49750,4 Route de Rochefort,Anjou,mousseux,Chenin
Château du Breuil ,02 41 78 32 54,47.3275953,-0.6291629,https://chateaudubreuil.eu/rubrique/vins.php,France,Beaulieu-sur-Layon,49750,4 Route de Rochefort,Anjou,rosé,Cabernet Sauvignon
Château du Breuil ,02 41 78 32 54,47.3275953,-0.6291629,https://chateaudubreuil.eu/rubrique/vins.php,France,Beaulieu-sur-Layon,49750,4 Route de Rochefort,Anjou,rosé,Cabernet Franc
Château du Breuil ,02 41 78 32 54,47.3275953,-0.6291629,https://chateaudubreuil.eu/rubrique/vins.php,France,Beaulieu-sur-Layon,49750,4 Route de Rochefort,Anjou,rouge,Cabernet Sauvignon
Château du Breuil ,02 41 78 32 54,47.3275953,-0.6291629,https://chateaudubreuil.eu/rubrique/vins.php,France,Beaulieu-sur-Layon,49750,4 Route de Rochefort,Anjou,blanc,Chenin
Château du Breuil ,02 41 78 32 54,47.3275953,-0.6291629,https://chateaudubreuil.eu/rubrique/vins.php,France,Beaulieu-sur-Layon,49750,4 Route de Rochefort,Anjou,rouge,Cabernet Franc
Château du Breuil ,02 41 78 32 54,47.3275953,-0.6291629,https://chateaudubreuil.eu/rubrique/vins.php,France,Beaulieu-sur-Layon,49750,4 Route de Rochefort,Igp val de Loire,rouge,Cabernet Franc
Château du Breuil ,02 41 78 32 54,47.3275953,-0.6291629,https://chateaudubreuil.eu/rubrique/vins.php,France,Beaulieu-sur-Layon,49750,4 Route de Rochefort,Igp val de Loire,rouge,Cabernet Sauvignon
Château du Breuil ,02 41 78 32 54,47.3275953,-0.6291629,https://chateaudubreuil.eu/rubrique/vins.php,France,Beaulieu-sur-Layon,49750,4 Route de Rochefort,Igp val de Loire,rouge,Grolleau
Château du Breuil ,02 41 78 32 54,47.3275953,-0.6291629,https://chateaudubreuil.eu/rubrique/vins.php,France,Beaulieu-sur-Layon,49750,4 Route de Rochefort,Igp val de Loire,rouge,Gamay
Château du Breuil ,02 41 78 32 54,47.3275953,-0.6291629,https://chateaudubreuil.eu/rubrique/vins.php,France,Beaulieu-sur-Layon,49750,4 Route de Rochefort,Igp val de Loire,rouge,Pineau d'Aunis
Château du Breuil ,02 41 78 32 54,47.3275953,-0.6291629,https://chateaudubreuil.eu/rubrique/vins.php,France,Beaulieu-sur-Layon,49750,4 Route de Rochefort,Igp val de Loire,blanc,Sauvignon
Château du Breuil ,02 41 78 32 54,47.3275953,-0.6291629,https://chateaudubreuil.eu/rubrique/vins.php,France,Beaulieu-sur-Layon,49750,4 Route de Rochefort,Igp val de Loire,blanc,Melon
Château du Breuil ,02 41 78 32 54,47.3275953,-0.6291629,https://chateaudubreuil.eu/rubrique/vins.php,France,Beaulieu-sur-Layon,49750,4 Route de Rochefort,Igp val de Loire,blanc,Folle blanche
Château du Breuil ,02 41 78 32 54,47.3275953,-0.6291629,https://chateaudubreuil.eu/rubrique/vins.php,France,Beaulieu-sur-Layon,49750,4 Route de Rochefort,Igp val de Loire,rosé,Cabernet Franc
Château du Breuil ,02 41 78 32 54,47.3275953,-0.6291629,https://chateaudubreuil.eu/rubrique/vins.php,France,Beaulieu-sur-Layon,49750,4 Route de Rochefort,Igp val de Loire,blanc,Chenin
Château de la Bretonnerie,02 40 46 98 48,47.1646566,-1.4084037,http://www.fredericguilbaud-vigneron.fr/,France,La Haie-Fouassière,44690,La Bretonnerie,Muscadet Sèvre et Maine,blanc,Melon
Château de la Bretonnerie,02 40 46 98 48,47.1646566,-1.4084037,http://www.fredericguilbaud-vigneron.fr/,France,La Haie-Fouassière,44690,La Bretonnerie,Muscadet ,blanc,Melon
Domaine Mabillot,02 54 04 02 09,46.9918299,2.0026841,https://www.vins-mabillot.fr/,France,Sainte-Lizaigne,36260,3 chemin de l'Orme Villiers les Roses,Reuilly,blanc,Sauvignon
Domaine Mabillot,02 54 04 02 09,46.9918299,2.0026841,https://www.vins-mabillot.fr/,France,Sainte-Lizaigne,36260,3 chemin de l'Orme Villiers les Roses,Reuilly,rouge,Pinot Gris
Domaine Mabillot,02 54 04 02 09,46.9918299,2.0026841,https://www.vins-mabillot.fr/,France,Sainte-Lizaigne,36260,3 chemin de l'Orme Villiers les Roses,Reuilly,rouge,Pinot Noir
Domaine Mabillot,02 54 04 02 09,46.9918299,2.0026841,https://www.vins-mabillot.fr/,France,Sainte-Lizaigne,36260,3 chemin de l'Orme Villiers les Roses,Reuilly,rosé,Pinot Noir
Domaine de Villebois,,47.349669,2.8096071,https://villebois.eu/,France,Verdigny,18300,7 Route de la Garenne,Pouilly Fumé ,blanc,Sauvignon
Domaine de Villebois,,47.349669,2.8096071,https://villebois.eu/,France,Verdigny,18300,7 Route de la Garenne,Menetou-Salon,rouge,Pinot Noir
Domaine de Villebois,,47.349669,2.8096071,https://villebois.eu/,France,Verdigny,18300,7 Route de la Garenne,Menetou-Salon,rosé,Pinot Noir
Domaine de Villebois,,47.349669,2.8096071,https://villebois.eu/,France,Verdigny,18300,7 Route de la Garenne,Menetou-Salon,blanc,Sauvignon
Alpha Loire,02 47 23 27 90,47.4178083,1.02013,https://www.facebook.com/alphaloire/,France,Amboise,37400,Rue grosses Pierre ZI Boitardière,Cour-Cheverny,blanc,Romorantin 
Alpha Loire,02 47 23 27 90,47.4178083,1.02013,https://www.facebook.com/alphaloire/,France,Amboise,37400,Rue grosses Pierre ZI Boitardière,Cheverny,rouge,Gamay
Alpha Loire,02 47 23 27 90,47.4178083,1.02013,https://www.facebook.com/alphaloire/,France,Amboise,37400,Rue grosses Pierre ZI Boitardière,Cheverny,rouge,Pinot Noir
Alpha Loire,02 47 23 27 90,47.4178083,1.02013,https://www.facebook.com/alphaloire/,France,Amboise,37400,Rue grosses Pierre ZI Boitardière,Cheverny,rosé,Pinot Noir
Alpha Loire,02 47 23 27 90,47.4178083,1.02013,https://www.facebook.com/alphaloire/,France,Amboise,37400,Rue grosses Pierre ZI Boitardière,Cheverny,rouge,Cabernet Franc
Alpha Loire,02 47 23 27 90,47.4178083,1.02013,https://www.facebook.com/alphaloire/,France,Amboise,37400,Rue grosses Pierre ZI Boitardière,Cheverny,rouge,Malbec
Alpha Loire,02 47 23 27 90,47.4178083,1.02013,https://www.facebook.com/alphaloire/,France,Amboise,37400,Rue grosses Pierre ZI Boitardière,Cheverny,rouge,Pineau d'Aunis
Alpha Loire,02 47 23 27 90,47.4178083,1.02013,https://www.facebook.com/alphaloire/,France,Amboise,37400,Rue grosses Pierre ZI Boitardière,Cheverny,blanc,Sauvignon
Alpha Loire,02 47 23 27 90,47.4178083,1.02013,https://www.facebook.com/alphaloire/,France,Amboise,37400,Rue grosses Pierre ZI Boitardière,Cheverny,blanc,Chardonnay
Alpha Loire,02 47 23 27 90,47.4178083,1.02013,https://www.facebook.com/alphaloire/,France,Amboise,37400,Rue grosses Pierre ZI Boitardière,Cheverny,blanc,Chenin
Alpha Loire,02 47 23 27 90,47.4178083,1.02013,https://www.facebook.com/alphaloire/,France,Amboise,37400,Rue grosses Pierre ZI Boitardière,Pineau d'Aunis,rouge,Pineau d'Aunis
Alpha Loire,02 47 23 27 90,47.4178083,1.02013,https://www.facebook.com/alphaloire/,France,Amboise,37400,Rue grosses Pierre ZI Boitardière,Pineau d'Aunis,rosé,Pineau d'Aunis
Alpha Loire,02 47 23 27 90,47.4178083,1.02013,https://www.facebook.com/alphaloire/,France,Amboise,37400,Rue grosses Pierre ZI Boitardière,Touraine,rouge,Pinot Noir
Alpha Loire,02 47 23 27 90,47.4178083,1.02013,https://www.facebook.com/alphaloire/,France,Amboise,37400,Rue grosses Pierre ZI Boitardière,Touraine,rosé,Pinot Noir
Alpha Loire,02 47 23 27 90,47.4178083,1.02013,https://www.facebook.com/alphaloire/,France,Amboise,37400,Rue grosses Pierre ZI Boitardière,Touraine,rouge,Pinot Gris
Alpha Loire,02 47 23 27 90,47.4178083,1.02013,https://www.facebook.com/alphaloire/,France,Amboise,37400,Rue grosses Pierre ZI Boitardière,Touraine,rouge,Meunier
Alpha Loire,02 47 23 27 90,47.4178083,1.02013,https://www.facebook.com/alphaloire/,France,Amboise,37400,Rue grosses Pierre ZI Boitardière,Crémant de loire,blanc,Chardonnay
Alpha Loire,02 47 23 27 90,47.4178083,1.02013,https://www.facebook.com/alphaloire/,France,Amboise,37400,Rue grosses Pierre ZI Boitardière,Crémant de loire,mousseux,Chardonnay
Alpha Loire,02 47 23 27 90,47.4178083,1.02013,https://www.facebook.com/alphaloire/,France,Amboise,37400,Rue grosses Pierre ZI Boitardière,Crémant de loire,blanc,Chenin
Alpha Loire,02 47 23 27 90,47.4178083,1.02013,https://www.facebook.com/alphaloire/,France,Amboise,37400,Rue grosses Pierre ZI Boitardière,Crémant de loire,rosé,Cabernet Sauvignon
Alpha Loire,02 47 23 27 90,47.4178083,1.02013,https://www.facebook.com/alphaloire/,France,Amboise,37400,Rue grosses Pierre ZI Boitardière,Crémant de loire,rosé,Pineau d'Aunis
Alpha Loire,02 47 23 27 90,47.4178083,1.02013,https://www.facebook.com/alphaloire/,France,Amboise,37400,Rue grosses Pierre ZI Boitardière,Crémant de loire,mousseux,Pineau d'Aunis
Alpha Loire,02 47 23 27 90,47.4178083,1.02013,https://www.facebook.com/alphaloire/,France,Amboise,37400,Rue grosses Pierre ZI Boitardière,Crémant de loire,rosé,Pinot Noir
Domaine Raffault,02 47 58 42 50,47.2047074,0.1445192,http://www.jean-maurice-raffault.com/,France,Savigny-en-Véron,37420,74 Rue du Bourg,Chinon ,rouge,Cabernet Franc
Domaine Raffault,02 47 58 42 50,47.2047074,0.1445192,http://www.jean-maurice-raffault.com/,France,Savigny-en-Véron,37420,74 Rue du Bourg,Chinon ,blanc,Chenin
Domaine Raffault,02 47 58 42 50,47.2047074,0.1445192,http://www.jean-maurice-raffault.com/,France,Savigny-en-Véron,37420,74 Rue du Bourg,Chinon ,rouge,Cabernet Sauvignon
Domaine Raffault,02 47 58 42 50,47.2047074,0.1445192,http://www.jean-maurice-raffault.com/,France,Savigny-en-Véron,37420,74 Rue du Bourg,Chinon ,rosé,Cabernet Sauvignon
Vignoble Cogné ,02 40 83 73 16,47.2561321,-1.1915892,http://www.vignoblecogne.fr/,France,Orée-d'Anjou,49270,277 La Couperie,Igp Val de Loire,rouge,Cabernet Franc
Vignoble Cogné ,02 40 83 73 16,47.2561321,-1.1915892,http://www.vignoblecogne.fr/,France,Orée-d'Anjou,49270,277 La Couperie,Igp Val de Loire,rouge,Cabernet Sauvignon
Vignoble Cogné ,02 40 83 73 16,47.2561321,-1.1915892,http://www.vignoblecogne.fr/,France,Orée-d'Anjou,49270,277 La Couperie,Igp Val de Loire,rouge,Grolleau
Vignoble Cogné ,02 40 83 73 16,47.2561321,-1.1915892,http://www.vignoblecogne.fr/,France,Orée-d'Anjou,49270,277 La Couperie,Igp Val de Loire,rouge,Gamay
Vignoble Cogné ,02 40 83 73 16,47.2561321,-1.1915892,http://www.vignoblecogne.fr/,France,Orée-d'Anjou,49270,277 La Couperie,Igp Val de Loire,rouge,Pineau d'Aunis
Vignoble Cogné ,02 40 83 73 16,47.2561321,-1.1915892,http://www.vignoblecogne.fr/,France,Orée-d'Anjou,49270,277 La Couperie,Igp Val de Loire,blanc,Sauvignon
Vignoble Cogné ,02 40 83 73 16,47.2561321,-1.1915892,http://www.vignoblecogne.fr/,France,Orée-d'Anjou,49270,277 La Couperie,Igp Val de Loire,blanc,Melon
Vignoble Cogné ,02 40 83 73 16,47.2561321,-1.1915892,http://www.vignoblecogne.fr/,France,Orée-d'Anjou,49270,277 La Couperie,Igp Val de Loire,blanc,Folle blanche
Vignoble Cogné ,02 40 83 73 16,47.2561321,-1.1915892,http://www.vignoblecogne.fr/,France,Orée-d'Anjou,49270,277 La Couperie,Igp Val de Loire,rosé,Cabernet Franc
Vignoble Cogné ,02 40 83 73 16,47.2561321,-1.1915892,http://www.vignoblecogne.fr/,France,Orée-d'Anjou,49270,277 La Couperie,Igp Val de Loire,blanc,Chenin
Château Les Valentines (Bio),04 94 15 95 50,43.2698203,6.4926639,https://www.lesvalentines.com/fr/,France,La Londe-les-Maures,83250,807 Route de Collobrières,Méditerranée,rosé,Syrah
Château Les Valentines (Bio),04 94 15 95 50,43.2698203,6.4926639,https://www.lesvalentines.com/fr/,France,La Londe-les-Maures,83250,807 Route de Collobrières,Méditerranée,rouge,Syrah
Château Les Valentines (Bio),04 94 15 95 50,43.2698203,6.4926639,https://www.lesvalentines.com/fr/,France,La Londe-les-Maures,83250,807 Route de Collobrières,Méditerranée,rouge,Merlot
Château Les Valentines (Bio),04 94 15 95 50,43.2698203,6.4926639,https://www.lesvalentines.com/fr/,France,La Londe-les-Maures,83250,807 Route de Collobrières,Méditerranée,rouge,Cabernet
Château Les Valentines (Bio),04 94 15 95 50,43.2698203,6.4926639,https://www.lesvalentines.com/fr/,France,La Londe-les-Maures,83250,807 Route de Collobrières,Méditerranée,rouge,Grenache
Château Les Valentines (Bio),04 94 15 95 50,43.2698203,6.4926639,https://www.lesvalentines.com/fr/,France,La Londe-les-Maures,83250,807 Route de Collobrières,Méditerranée,rosé,Grenache
Château Les Valentines (Bio),04 94 15 95 50,43.2698203,6.4926639,https://www.lesvalentines.com/fr/,France,La Londe-les-Maures,83250,807 Route de Collobrières,Méditerranée,rouge,Caladoc
Château Les Valentines (Bio),04 94 15 95 50,43.2698203,6.4926639,https://www.lesvalentines.com/fr/,France,La Londe-les-Maures,83250,807 Route de Collobrières,Méditerranée,rosé,Caladoc
Château Les Valentines (Bio),04 94 15 95 50,43.2698203,6.4926639,https://www.lesvalentines.com/fr/,France,La Londe-les-Maures,83250,807 Route de Collobrières,Méditerranée,rouge,Marselan
Château Les Valentines (Bio),04 94 15 95 50,43.2698203,6.4926639,https://www.lesvalentines.com/fr/,France,La Londe-les-Maures,83250,807 Route de Collobrières,Méditerranée,blanc,Viognier
Château Les Valentines (Bio),04 94 15 95 50,43.2698203,6.4926639,https://www.lesvalentines.com/fr/,France,La Londe-les-Maures,83250,807 Route de Collobrières,Méditerranée,blanc,Chardonnay 
Château Les Valentines (Bio),04 94 15 95 50,43.2698203,6.4926639,https://www.lesvalentines.com/fr/,France,La Londe-les-Maures,83250,807 Route de Collobrières,Méditerranée,mousseux,Chardonnay 
Château Les Valentines (Bio),04 94 15 95 50,43.2698203,6.4926639,https://www.lesvalentines.com/fr/,France,La Londe-les-Maures,83250,807 Route de Collobrières,Côtes de Provence,rouge,Grenache
Château Les Valentines (Bio),04 94 15 95 50,43.2698203,6.4926639,https://www.lesvalentines.com/fr/,France,La Londe-les-Maures,83250,807 Route de Collobrières,Côtes de Provence,rosé,Grenache
Château Les Valentines (Bio),04 94 15 95 50,43.2698203,6.4926639,https://www.lesvalentines.com/fr/,France,La Londe-les-Maures,83250,807 Route de Collobrières,Côtes de Provence,rosé,Syrah
Château Les Valentines (Bio),04 94 15 95 50,43.2698203,6.4926639,https://www.lesvalentines.com/fr/,France,La Londe-les-Maures,83250,807 Route de Collobrières,Côtes de Provence,rouge,Syrah
Château Les Valentines (Bio),04 94 15 95 50,43.2698203,6.4926639,https://www.lesvalentines.com/fr/,France,La Londe-les-Maures,83250,807 Route de Collobrières,Côtes de Provence,rouge,Mourvèdre
Château Les Valentines (Bio),04 94 15 95 50,43.2698203,6.4926639,https://www.lesvalentines.com/fr/,France,La Londe-les-Maures,83250,807 Route de Collobrières,Côtes de Provence,rouge,Cinsault
Château Les Valentines (Bio),04 94 15 95 50,43.2698203,6.4926639,https://www.lesvalentines.com/fr/,France,La Londe-les-Maures,83250,807 Route de Collobrières,Côtes de Provence,rosé,Tibouren
Château Les Valentines (Bio),04 94 15 95 50,43.2698203,6.4926639,https://www.lesvalentines.com/fr/,France,La Londe-les-Maures,83250,807 Route de Collobrières,Côtes de Provence,blanc,Vermentino
Château Les Valentines (Bio),04 94 15 95 50,43.2698203,6.4926639,https://www.lesvalentines.com/fr/,France,La Londe-les-Maures,83250,807 Route de Collobrières,Côtes de Provence,blanc,Ugni-Blanc
Château Les Valentines (Bio),04 94 15 95 50,43.2698203,6.4926639,https://www.lesvalentines.com/fr/,France,La Londe-les-Maures,83250,807 Route de Collobrières,Côtes de Provence,blanc,Clairette 
Château Les Valentines (Bio),04 94 15 95 50,43.2698203,6.4926639,https://www.lesvalentines.com/fr/,France,La Londe-les-Maures,83250,807 Route de Collobrières,Côtes de Provence La Londe,rouge,Grenache
Château Les Valentines (Bio),04 94 15 95 50,43.2698203,6.4926639,https://www.lesvalentines.com/fr/,France,La Londe-les-Maures,83250,807 Route de Collobrières,Côtes de Provence La Londe,rosé,Grenache
Château Les Valentines (Bio),04 94 15 95 50,43.2698203,6.4926639,https://www.lesvalentines.com/fr/,France,La Londe-les-Maures,83250,807 Route de Collobrières,Côtes de Provence La Londe,rosé,Syrah
Château Les Valentines (Bio),04 94 15 95 50,43.2698203,6.4926639,https://www.lesvalentines.com/fr/,France,La Londe-les-Maures,83250,807 Route de Collobrières,Côtes de Provence La Londe,rouge,Syrah
Château Les Valentines (Bio),04 94 15 95 50,43.2698203,6.4926639,https://www.lesvalentines.com/fr/,France,La Londe-les-Maures,83250,807 Route de Collobrières,Côtes de Provence La Londe,rouge,Mourvèdre
Château Les Valentines (Bio),04 94 15 95 50,43.2698203,6.4926639,https://www.lesvalentines.com/fr/,France,La Londe-les-Maures,83250,807 Route de Collobrières,Côtes de Provence La Londe,rouge,Cinsault
Domaine de la Chrétienne,,43.1920345,5.6974785,http://www.lachretienne.fr/,France,Saint-Cyr-sur-Mer,83270,713 Chemin de la Barbarie,Bandol ,rouge,Grenache
Domaine de la Chrétienne,,43.1920345,5.6974785,http://www.lachretienne.fr/,France,Saint-Cyr-sur-Mer,83270,713 Chemin de la Barbarie,Bandol ,rosé,Grenache
Domaine de la Chrétienne,,43.1920345,5.6974785,http://www.lachretienne.fr/,France,Saint-Cyr-sur-Mer,83270,713 Chemin de la Barbarie,Bandol ,rouge,Mourvèdre
Domaine de la Chrétienne,,43.1920345,5.6974785,http://www.lachretienne.fr/,France,Saint-Cyr-sur-Mer,83270,713 Chemin de la Barbarie,Bandol ,rouge,Cinsault
Domaine de la Chrétienne,,43.1920345,5.6974785,http://www.lachretienne.fr/,France,Saint-Cyr-sur-Mer,83270,713 Chemin de la Barbarie,Bandol ,blanc,Clairette 
Domaine de la Chrétienne,,43.1920345,5.6974785,http://www.lachretienne.fr/,France,Saint-Cyr-sur-Mer,83270,713 Chemin de la Barbarie,Bandol ,blanc,Ugni-Blanc
Domaine de la Chrétienne,,43.1920345,5.6974785,http://www.lachretienne.fr/,France,Saint-Cyr-sur-Mer,83270,713 Chemin de la Barbarie,Bandol ,blanc,Sémillon
Domaine de la Chrétienne,,43.1920345,5.6974785,http://www.lachretienne.fr/,France,Saint-Cyr-sur-Mer,83270,713 Chemin de la Barbarie,Bandol ,blanc,Bourboulenc
Domaine de la Chrétienne,,43.1920345,5.6974785,http://www.lachretienne.fr/,France,Saint-Cyr-sur-Mer,83270,713 Chemin de la Barbarie,Bandol ,blanc,Sauvignon
Domaine de la Chrétienne,,43.1920345,5.6974785,http://www.lachretienne.fr/,France,Saint-Cyr-sur-Mer,83270,713 Chemin de la Barbarie,Bandol ,blanc,Marsanne 
Domaine de la Chrétienne,,43.1920345,5.6974785,http://www.lachretienne.fr/,France,Saint-Cyr-sur-Mer,83270,713 Chemin de la Barbarie,Bandol ,blanc,Vermentino
Château Clarettes,09 52 19 33 65,43.47053,6.4641793,http://www.chateauclarettes.fr/nos-vins.html,France,Les Arcs,83460,1195 Route des Nouradons,Côtes de Provence,rouge,Grenache
Château Clarettes,09 52 19 33 65,43.47053,6.4641793,http://www.chateauclarettes.fr/nos-vins.html,France,Les Arcs,83460,1195 Route des Nouradons,Côtes de Provence,rosé,Grenache
Château Clarettes,09 52 19 33 65,43.47053,6.4641793,http://www.chateauclarettes.fr/nos-vins.html,France,Les Arcs,83460,1195 Route des Nouradons,Côtes de Provence,rosé,Syrah
Château Clarettes,09 52 19 33 65,43.47053,6.4641793,http://www.chateauclarettes.fr/nos-vins.html,France,Les Arcs,83460,1195 Route des Nouradons,Côtes de Provence,rouge,Syrah
Château Clarettes,09 52 19 33 65,43.47053,6.4641793,http://www.chateauclarettes.fr/nos-vins.html,France,Les Arcs,83460,1195 Route des Nouradons,Côtes de Provence,rouge,Mourvèdre
Château Clarettes,09 52 19 33 65,43.47053,6.4641793,http://www.chateauclarettes.fr/nos-vins.html,France,Les Arcs,83460,1195 Route des Nouradons,Côtes de Provence,rouge,Cinsault
Château Clarettes,09 52 19 33 65,43.47053,6.4641793,http://www.chateauclarettes.fr/nos-vins.html,France,Les Arcs,83460,1195 Route des Nouradons,Côtes de Provence,rosé,Tibouren
Château Clarettes,09 52 19 33 65,43.47053,6.4641793,http://www.chateauclarettes.fr/nos-vins.html,France,Les Arcs,83460,1195 Route des Nouradons,Côtes de Provence,blanc,Vermentino
Château Clarettes,09 52 19 33 65,43.47053,6.4641793,http://www.chateauclarettes.fr/nos-vins.html,France,Les Arcs,83460,1195 Route des Nouradons,Côtes de Provence,blanc,Ugni-Blanc
Château Clarettes,09 52 19 33 65,43.47053,6.4641793,http://www.chateauclarettes.fr/nos-vins.html,France,Les Arcs,83460,1195 Route des Nouradons,Côtes de Provence,blanc,Clairette 
Château Clarettes,09 52 19 33 65,43.47053,6.4641793,http://www.chateauclarettes.fr/nos-vins.html,France,Les Arcs,83460,1195 Route des Nouradons,Coteaux Varois en Provence,rouge,Grenache
Château Clarettes,09 52 19 33 65,43.47053,6.4641793,http://www.chateauclarettes.fr/nos-vins.html,France,Les Arcs,83460,1195 Route des Nouradons,Coteaux Varois en Provence,rosé,Grenache
Château Clarettes,09 52 19 33 65,43.47053,6.4641793,http://www.chateauclarettes.fr/nos-vins.html,France,Les Arcs,83460,1195 Route des Nouradons,Coteaux Varois en Provence,rouge,Cinsault
Château Clarettes,09 52 19 33 65,43.47053,6.4641793,http://www.chateauclarettes.fr/nos-vins.html,France,Les Arcs,83460,1195 Route des Nouradons,Coteaux Varois en Provence,rouge,Mourvèdre
Château Clarettes,09 52 19 33 65,43.47053,6.4641793,http://www.chateauclarettes.fr/nos-vins.html,France,Les Arcs,83460,1195 Route des Nouradons,Coteaux Varois en Provence,rosé,Syrah
Château Clarettes,09 52 19 33 65,43.47053,6.4641793,http://www.chateauclarettes.fr/nos-vins.html,France,Les Arcs,83460,1195 Route des Nouradons,Coteaux Varois en Provence,rouge,Syrah
Château Clarettes,09 52 19 33 65,43.47053,6.4641793,http://www.chateauclarettes.fr/nos-vins.html,France,Les Arcs,83460,1195 Route des Nouradons,Coteaux Varois en Provence,blanc,Clairette 
Château Clarettes,09 52 19 33 65,43.47053,6.4641793,http://www.chateauclarettes.fr/nos-vins.html,France,Les Arcs,83460,1195 Route des Nouradons,Coteaux Varois en Provence,blanc,Ugni-Blanc
Château Clarettes,09 52 19 33 65,43.47053,6.4641793,http://www.chateauclarettes.fr/nos-vins.html,France,Les Arcs,83460,1195 Route des Nouradons,Coteaux Varois en Provence,blanc,Vermentino
Château Clarettes,09 52 19 33 65,43.47053,6.4641793,http://www.chateauclarettes.fr/nos-vins.html,France,Les Arcs,83460,1195 Route des Nouradons,Coteaux Varois en Provence,blanc,Sémillon
Château Clarettes,09 52 19 33 65,43.47053,6.4641793,http://www.chateauclarettes.fr/nos-vins.html,France,Les Arcs,83460,1195 Route des Nouradons,Coteaux Varois en Provence,blanc,Grenache Blanc
Château La Dournie,04 67 38 19 43,43.4275149,2.857525,https://www.chateauladournie.com/,France,Saint-Chinian,34360,Château La Dournie,Saint-Chinian,rosé,Syrah
Château La Dournie,04 67 38 19 43,43.4275149,2.857525,https://www.chateauladournie.com/,France,Saint-Chinian,34360,Château La Dournie,Saint-Chinian,rouge,Syrah
Château La Dournie,04 67 38 19 43,43.4275149,2.857525,https://www.chateauladournie.com/,France,Saint-Chinian,34360,Château La Dournie,Saint-Chinian,rouge,Grenache
Château La Dournie,04 67 38 19 43,43.4275149,2.857525,https://www.chateauladournie.com/,France,Saint-Chinian,34360,Château La Dournie,Saint-Chinian,rosé,Grenache
Château La Dournie,04 67 38 19 43,43.4275149,2.857525,https://www.chateauladournie.com/,France,Saint-Chinian,34360,Château La Dournie,Saint-Chinian,rouge,Mourvèdre
Château La Dournie,04 67 38 19 43,43.4275149,2.857525,https://www.chateauladournie.com/,France,Saint-Chinian,34360,Château La Dournie,Saint-Chinian,rosé,Carignan 
Château La Dournie,04 67 38 19 43,43.4275149,2.857525,https://www.chateauladournie.com/,France,Saint-Chinian,34360,Château La Dournie,Saint-Chinian,rouge,Carignan 
Mas du Novi (Bio),04 67 24 07 32,43.4710132,3.4366935,https://www.masdunovi.com/fr/,France,Montagnac,34530,Mas du Novi - Route de Villeveyrac,Grès de Montpellier,rouge,Grenache
Mas du Novi (Bio),04 67 24 07 32,43.4710132,3.4366935,https://www.masdunovi.com/fr/,France,Montagnac,34530,Mas du Novi - Route de Villeveyrac,Grès de Montpellier,rouge,Mourvèdre
Mas du Novi (Bio),04 67 24 07 32,43.4710132,3.4366935,https://www.masdunovi.com/fr/,France,Montagnac,34530,Mas du Novi - Route de Villeveyrac,Grès de Montpellier,rouge,Syrah
